Date_Time,Vegetables,Fruit,Protein,Dessert,Starch,Other
2018-08-24 06:51:07,0.1429569725,0.09661,0.1969752420995,0.148659,0.194,0.0461
2017-12-08 20:56:24,0.1524274066,0.04884,0.2466305877338,0.157775,0.11,0.0516
2017-11-20 21:14:45,0.2083895357,0.11494,0.2620078814439,0.139586,0.081,0.0237
2019-02-13 10:48:22,0.1385485504,0.05072,0.2745910960527,0.131996,0.218,0.0155
2018-08-03 03:30:26,0.1648727623,0.08034,0.1958206446535,0.152683,0.072,0.0767
2019-08-19 16:47:43,0.1208421422,0.05005,0.2773087410182,0.163518,0.21,-0.0007
2018-12-12 12:43:44,0.1425140983,0.12227,0.2095717896739,0.135286,0.246,0.0453
2018-05-08 22:51:25,0.1455060973,0.0943,0.2007462309662,0.153454,0.163,0.0222
2018-10-24 06:05:29,0.1566856194,0.13173,0.2367384249732,0.143235,0.222,0.048
2019-07-01 12:46:58,0.1449933541,0.10149,0.2132091336644,0.132129,0.089,0.0259
2018-04-04 12:34:23,0.179104373,0.11665,0.2268695099405,0.154455,0.221,0.0541
2018-06-03 08:47:33,0.1764098745,0.10029,0.1845239511157,0.148548,0.337,0.0357
2018-12-22 11:16:37,0.1672166752,0.10189,0.2202596369286,0.132811,0.243,0.0479
2018-02-04 09:28:42,0.1789964465,0.13105,0.2399165016235,0.149672,0.359,0.0626
2018-01-29 20:02:45,0.1306722082,0.09241,0.2456132301639,0.135357,0.035,-0.0085
2019-05-27 21:58:24,0.1592601767,0.10788,0.2386121314862,0.128762,0.188,0.0817
2019-08-23 12:25:10,0.1723731633,0.1365,0.2050936773998,0.160117,0.314,0.0405
2018-05-12 02:49:50,0.14134736,0.08719,0.2406524075279,0.130376,0.219,0.0993
2018-08-29 13:59:45,0.1746560886,0.10218,0.2480046301371,0.125894,0.309,0.0299
2017-11-01 09:11:25,0.1407045846,0.1006,0.240343407999,0.156357,0.219,0.0376
2018-11-22 18:35:57,0.1490039113,0.08361,0.2218528687224,0.133371,0.125,0.0795
2018-09-15 02:09:35,0.1826905764,0.09065,0.2600080301356,0.14163,0.204,0.0461
2018-02-03 19:10:51,0.1617023939,0.08624,0.2010263348728,0.149528,0.299,0.019
2018-06-05 16:44:09,0.1723051785,0.10104,0.2132580577739,0.154885,0.288,0.0005
2019-07-11 18:41:16,0.1603854354,0.12925,0.1913599077262,0.116269,0.133,0.0512
2018-10-21 16:12:51,0.1917109094,0.14343,0.2728882801954,0.152881,0.284,0.1126
2018-05-22 08:06:52,0.144085062,0.08411,0.2175151097881,0.136917,0.125,0.0503
2017-11-28 21:08:11,0.1412093757,0.13669,0.2325300402488,0.125907,0.158,0.033
2019-01-06 00:37:21,0.1910264855,0.11497,0.145848254411,0.134129,0.197,0.053
2018-08-31 13:47:45,0.1707550587,0.08943,0.2193904924914,0.134094,0.304,0.0911
2018-04-26 06:09:10,0.1712447103,0.14632,0.2168873764225,0.132773,0.124,0.0492
2017-11-14 20:42:36,0.1613035822,0.11302,0.2788597094808,0.135498,0.216,0.0361
2018-10-22 12:04:50,0.1797239989,0.12448,0.2773385846784,0.133834,0.166,0.0539
2018-11-08 11:29:08,0.178565844,0.06336,0.2538518447671,0.136431,0.301,0.0163
2019-06-03 20:16:57,0.1482883702,0.09709,0.2660805933398,0.129271,0.299,0.0823
2017-12-27 14:27:43,0.1663119744,0.07236,0.1942994261166,0.143755,0.128,0.0721
2019-07-05 08:38:35,0.1763187857,0.08669,0.229183819019,0.141608,0.056,0.0487
2018-07-15 02:35:16,0.1291857061,0.12363,0.2150486774101,0.129012,0.272,0.0858
2019-05-25 23:19:13,0.1712194269,0.0831,0.2684629682407,0.13601,0.1,0.03
2019-06-02 11:40:30,0.1553098064,0.11086,0.2243675308411,0.14617,0.198,0.0951
2018-07-02 03:22:32,0.159534105,0.09706,0.2034572647418,0.160422,0.145,0.0501
2018-04-22 14:20:49,0.1750157364,0.04983,0.2242138296715,0.131191,0.165,0.0232
2017-12-26 08:39:36,0.1715083853,0.12993,0.2245762058585,0.140556,0.134,0.0426
2018-12-18 17:15:13,0.1280940199,0.05167,0.2140582217021,0.143512,0.212,0.0598
2018-03-05 23:36:55,0.1356965444,0.1241,0.2128351663491,0.141915,0.093,0.0424
2018-06-08 23:01:10,0.1753141629,0.08318,0.2102480759049,0.133708,0.189,0.1073
2018-05-22 14:40:06,0.1849898455,0.14198,0.2688043480284,0.150929,0.278,0.032
2019-10-09 06:05:03,0.1581966359,0.1067,0.1852253156114,0.132238,0.173,0.0422
2019-04-29 08:27:09,0.181679349,0.06425,0.2114083534091,0.13293,0.315,0.0845
2019-10-03 11:34:22,0.1463033494,0.08636,0.2508817935077,0.144139,0.078,0.0292
2018-03-03 14:05:27,0.1647156648,0.08648,0.1868429157922,0.146076,0.12,0.023
2018-03-02 00:01:07,0.1638292225,0.06595,0.2946858572145,0.124336,0.21,0.0536
2017-12-11 16:55:10,0.1280841254,0.10507,0.2000360200657,0.142726,0.176,0.0799
2018-03-14 11:43:45,0.146730744,0.09857,0.2434465349267,0.151535,0.126,0.055
2017-12-22 14:28:12,0.1541686677,0.10245,0.2002857306882,0.15527,0.364,0.0429
2018-12-01 15:55:40,0.1746057606,0.14454,0.1614698256626,0.147707,0.221,0.0508
2018-02-26 14:06:01,0.1321898867,0.09764,0.1796542198576,0.131233,0.134,0.0389
2018-07-06 08:19:36,0.1594557614,0.08472,0.1964497175669,0.114634,0.231,0.0401
2019-05-26 09:52:38,0.1571958252,0.08664,0.1753339116325,0.133538,0.212,0.0561
2018-06-08 03:16:45,0.1656372706,0.10886,0.1990285270838,0.146418,0.209,0.0102
2018-07-16 13:25:21,0.1462330284,0.10434,0.1501520618386,0.134268,0.314,0.0685
2017-12-27 19:31:11,0.1651064382,0.08179,0.1617499783563,0.123107,0.333,0.0325
2018-08-27 10:57:00,0.176618125,0.09287,0.2219472547394,0.133676,0.069,0.0473
2018-07-10 02:59:10,0.1741981306,0.11088,0.22264112781,0.128225,0.137,0.0838
2019-03-08 10:08:32,0.1906422489,0.06292,0.2235065508363,0.140368,0.132,-0.0054
2018-12-26 18:09:20,0.1347996831,0.09698,0.2520348048407,0.150792,0.2,0.0536
2019-07-10 18:46:25,0.162934665,0.13056,0.2272941850258,0.111449,0.248,0.0397
2018-05-13 22:29:35,0.1664205893,0.09547,0.2653582420452,0.146173,0.325,0.0937
2018-06-25 04:17:32,0.1555222282,0.08369,0.19418260322,0.140057,0.277,0.0708
2019-09-25 17:52:11,0.1471639449,0.10185,0.1874413763968,0.144203,0.285,0.1102
2019-06-13 17:01:00,0.1861036147,0.07268,0.2204760307534,0.137525,0.261,0.0797
2018-06-19 07:37:13,0.1808816191,0.10114,0.2616514668541,0.131692,0.23,0.0674
2018-09-25 22:52:46,0.1648551051,0.12373,0.2353538333051,0.140649,0.236,0.0767
2019-07-16 01:47:09,0.1385152246,0.10813,0.2760451144569,0.137217,0.127,0.0408
2019-04-15 05:06:56,0.1672805402,0.10734,0.2487798818941,0.115962,0.288,0.0515
2019-02-03 10:24:49,0.154865656,0.09549,0.187009532721,0.130963,0.092,0.042
2018-08-06 10:27:36,0.1878356141,0.10114,0.2479661964363,0.153406,0.106,0.0817
2019-06-26 16:39:29,0.1343644668,0.07163,0.2263108040917,0.155627,0.361,0.0563
2019-06-30 17:54:40,0.1414105153,0.08021,0.2231493072208,0.161968,0.22,0.0556
2019-06-18 01:11:07,0.1503253193,0.07431,0.2608581549827,0.155402,0.192,0.0448
2018-03-11 23:45:51,0.1413677616,0.09771,0.1688770332629,0.137078,0.057,0.0521
2018-03-04 02:19:54,0.2063885645,0.09766,0.2509855552062,0.143212,0.188,0.0473
2018-07-30 20:05:57,0.1646379803,0.08306,0.251063658858,0.139123,0.163,0.0467
2019-03-17 08:03:37,0.130157356,0.06606,0.2398814977017,0.140426,0.235,0.0628
2017-12-23 13:47:48,0.1569126162,0.10523,0.2654180885058,0.133086,0.24,0.0763
2019-05-06 09:26:05,0.1618036603,0.14576,0.2099039817112,0.142976,0.16,0.0618
2018-09-10 19:58:46,0.133530549,0.09157,0.2239128882772,0.137473,0.292,0.0688
2018-03-09 23:18:08,0.1508219427,0.09646,0.2389471769552,0.147438,0.26,0.0781
2018-11-15 10:41:16,0.1373078976,0.06384,0.238215294376,0.137259,0.154,0.0121
2018-06-12 04:34:57,0.150493682,0.12648,0.1989461545312,0.135265,0.348,0.0127
2018-05-02 18:47:32,0.1630423976,0.14002,0.2257753726213,0.131349,0.165,0.0324
2018-10-07 03:38:12,0.1606971058,0.10152,0.2738379376485,0.121582,0.335,0.0295
2019-06-27 00:10:51,0.1583332328,-0.00088,0.2161624107389,0.149328,0.208,0.0365
2018-06-19 17:53:18,0.1581450729,0.08968,0.1667680205841,0.125391,0.255,0.0424
2018-01-04 00:04:26,0.1785186115,0.04598,0.223160783425,0.172989,0.242,0.0747
2018-02-06 16:21:38,0.1846906408,0.0746,0.245859715453,0.147191,0.261,0.0454
2018-08-23 12:06:48,0.1527659628,0.14173,0.2632494651318,0.158495,0.348,0.0862
2019-04-28 08:22:35,0.1827356365,0.08458,0.2644074164298,0.135965,0.167,0.0202
2019-09-27 07:20:42,0.1669593534,0.0715,0.250675541268,0.126849,0.206,0.0548
2019-09-19 00:46:31,0.1666246182,0.09968,0.2107080357352,0.125461,0.159,0.0507
2018-06-28 14:48:49,0.1800344854,0.13191,0.1536451608728,0.147469,0.297,0.0318
2018-01-21 23:00:36,0.132400374,0.05688,0.1667561435258,0.128043,0.292,0.0099
2018-03-02 20:50:58,0.1458252538,0.11702,0.187354640962,0.128988,0.266,0.0208
2019-01-10 18:23:52,0.151945002,0.06815,0.2891852368507,0.131131,0.186,0.0081
2018-03-18 06:24:09,0.1929058383,0.06984,0.2319583450314,0.136044,0.194,0.0576
2019-01-08 03:51:05,0.1579803524,0.09202,0.20991441301,0.136586,0.187,0.0633
2019-03-02 21:20:47,0.147712826,0.12864,0.2686486659335,0.124112,0.01,0.0682
2018-01-14 06:49:52,0.1687574023,0.05277,0.2579572981902,0.131036,0.128,0.0484
2018-10-02 14:10:52,0.1513365563,0.08424,0.223085007705,0.12862,0.171,0.027
2019-07-17 06:48:19,0.1442319278,0.12299,0.2367449903612,0.1703,0.194,0.0502
2018-11-27 14:39:19,0.1563780342,0.13636,0.2331391836536,0.143643,0.169,0.0924
2018-10-21 17:23:35,0.1888391895,0.11891,0.2108450777246,0.152435,0.215,0.0653
2018-09-26 22:00:54,0.1453288562,0.07712,0.2921953186294,0.134931,0.275,0.0409
2018-12-13 15:53:33,0.1611664233,0.11713,0.232746612624,0.140059,0.223,0.0537
2018-03-28 23:17:45,0.1728296453,0.15558,0.1904843139397,0.139282,0.218,0.0077
2019-09-01 19:35:47,0.1694012096,0.1203,0.2629777661189,0.124643,0.179,0.0547
2018-06-15 17:07:54,0.1770647362,0.10976,0.2364278789318,0.156733,0.048,0.0743
2018-07-20 12:31:09,0.1469750309,0.05984,0.2499264433754,0.130583,0.014,0.0541
2018-03-03 03:27:10,0.1511456807,0.07887,0.2310025949273,0.154443,0.305,0.0246
2019-07-16 15:43:02,0.1696148695,0.10455,0.2296446193953,0.130252,0.15,0.0879
2018-03-12 19:18:25,0.1363932458,0.08049,0.22768564116,0.124136,0.343,0.0736
2019-07-01 05:58:08,0.1658819214,0.0978,0.2485882531879,0.137775,0.206,0.0808
2018-04-28 07:44:07,0.1575351783,0.0977,0.2371774863916,0.138237,0.135,0.0702
2018-05-10 04:01:48,0.145603832,0.13424,0.1949289287647,0.141817,0.245,0.0582
2018-12-13 07:28:03,0.1857213343,0.0565,0.269444998262,0.131097,0.177,0.0231
2019-03-13 07:42:53,0.1545669357,0.04514,0.2515399180078,0.150133,0.122,0.0511
2018-03-24 08:09:49,0.1825799297,0.08617,0.2709641690886,0.121099,0.308,0.0514
2017-11-16 19:36:36,0.1634091378,0.08163,0.2110379992646,0.151967,0.158,0.0529
2018-11-19 00:17:06,0.1857278385,0.09334,0.2632824331631,0.151748,0.156,0.0816
2019-08-24 06:33:27,0.156296993,0.07144,0.2283807250646,0.121318,0.184,0.0449
2019-10-02 03:06:44,0.1622676478,0.07222,0.1998227116355,0.133789,0.137,0.0179
2017-11-04 00:11:25,0.1558522259,0.06889,0.2484017486134,0.141423,0.212,0.0327
2018-12-15 09:30:36,0.169928338,0.12389,0.1976713752571,0.138771,0.306,0.0752
2018-06-14 10:31:12,0.1595253283,0.11655,0.2277771394977,0.140633,0.117,0.0332
2019-01-27 10:37:45,0.1628006445,0.08218,0.2327237078896,0.154675,0.259,0.0611
2019-03-17 16:11:45,0.1319935736,0.07742,0.2118791097945,0.137597,0.207,0.0669
2019-02-15 02:13:07,0.1849098466,0.12422,0.2206105809097,0.13907,0.155,0.0559
2018-07-27 17:47:38,0.1383104866,0.09272,0.1711196758576,0.136692,0.105,0.0521
2018-09-15 02:12:16,0.1755978802,0.09876,0.1978573298252,0.151183,0.273,0.0288
2017-11-14 18:33:47,0.1728849045,0.10089,0.2244873913181,0.122674,0.114,0.0874
2017-11-15 10:39:35,0.1758470042,0.07703,0.2581492233665,0.151856,0.163,0.0435
2019-07-04 13:40:32,0.1679321832,0.06344,0.1859442716765,0.126597,0.362,0.0465
2018-04-05 16:46:58,0.1686479932,0.07814,0.2164038473611,0.146826,0.402,0.0347
2018-04-18 08:58:30,0.1577345976,0.12314,0.2254500905831,0.127548,0.175,0.0205
2018-10-17 05:34:07,0.155854487,0.10637,0.1941337732172,0.118591,0.226,0.0438
2019-09-27 01:29:36,0.1841658663,0.11335,0.2028536854238,0.144239,0.165,0.0495
2019-07-18 04:50:12,0.1693645907,0.09429,0.2567462727953,0.143977,0.325,0.045
2019-02-17 06:07:54,0.1466708414,0.08464,0.2988305291645,0.14391,0.075,0.0381
2018-11-17 21:54:16,0.159536787,0.12573,0.203284845845,0.130505,0.31,0.04
2018-07-24 23:12:19,0.165413095,0.08728,0.2504603523192,0.147925,0.158,0.0698
2019-01-31 11:23:47,0.1506190792,0.09747,0.2242702123974,0.126037,0.263,0.0041
2019-07-22 05:23:51,0.1681480942,0.0516,0.2145253187679,0.1257,0.107,0.0541
2017-12-22 15:09:43,0.1728374626,0.11265,0.2725588616635,0.142499,0.102,0.0438
2018-11-04 07:36:05,0.1749934132,0.06084,0.2664163139923,0.132389,0.174,-0.0039
2019-08-13 17:45:37,0.1451967072,0.05602,0.2364150761952,0.152458,0.184,0.1013
2018-05-08 01:23:06,0.1401956621,0.09303,0.2331270280133,0.138463,0.2,0.0698
2019-06-12 12:30:17,0.1574065776,0.10848,0.2591479391322,0.139157,0.259,0.0043
2018-05-18 06:01:15,0.1613582722,0.09608,0.2791926191438,0.157296,0.163,0.0572
2019-08-26 23:48:09,0.1476879403,0.11637,0.2055482913779,0.141838,0.287,0.0819
2018-03-13 17:08:52,0.2004581246,0.1009,0.1890308362691,0.127337,0.123,0.0767
2019-03-01 01:04:30,0.1483320871,0.12044,0.2353646139577,0.175874,0.21,0.049
2019-08-29 20:57:00,0.1821833496,0.11412,0.1957869405794,0.138535,0.199,0.0642
2018-04-13 23:26:35,0.1485243805,0.11342,0.2156444154249,0.155996,0.186,0.0522
2018-06-20 19:00:05,0.1692588135,0.09025,0.2278784541188,0.130459,0.281,0.071
2019-07-09 18:43:58,0.1796603149,0.14991,0.2582833335175,0.146726,0.09,0.0284
2018-06-28 08:30:31,0.1874007432,0.06956,0.2959192792233,0.130854,0.216,0.0418
2019-05-19 11:46:40,0.1400005798,0.0787,0.1995611792083,0.151745,0.074,0.1426
2017-11-30 16:16:18,0.1320817929,0.09959,0.2449306157832,0.132206,0.19,0.0734
2018-11-19 13:50:13,0.1634185806,0.10215,0.2280863411057,0.132071,0.226,0.0464
2018-03-31 11:50:17,0.1359167777,0.0972,0.2376128672566,0.146644,0.097,0.0701
2019-06-24 20:48:38,0.1420688437,0.08622,0.1509408147097,0.137836,0.237,0.0652
2019-01-25 21:43:28,0.154151789,0.08612,0.2271225264203,0.161448,0.19,0.0138
2018-03-10 01:37:20,0.1581647425,0.11017,0.2175537518501,0.135557,0.297,0.0395
2018-11-11 09:43:42,0.1540281205,0.13896,0.2174880692445,0.114937,0.113,0.0382
2019-04-06 05:07:08,0.1528435468,0.1059,0.2139380464393,0.136533,0.204,0.0679
2019-03-08 20:53:31,0.1631164379,0.0711,0.2898476185493,0.14055,0.155,0.056
2018-10-07 07:00:57,0.1787272171,0.10451,0.2839733502218,0.125029,0.144,0.0146
2019-08-11 21:12:48,0.1851320271,0.06731,0.1944638354074,0.143617,0.196,0.0801
2018-08-04 10:25:32,0.1880639608,0.11021,0.2558834144775,0.133932,0.24,0.0422
2019-05-31 14:12:13,0.1701762255,0.0496,0.2292840693181,0.130599,0.069,0.0834
2019-01-05 11:37:58,0.1571650692,0.07424,0.2268041621674,0.15352,0.214,0.0321
2019-10-11 08:53:08,0.1632104743,0.07223,0.2438851351683,0.144988,0.076,0.0199
2018-11-26 06:20:42,0.1448695735,0.11303,0.2519423892998,0.128518,0.252,0.0559
2017-12-10 03:41:12,0.1668726031,0.14512,0.2118282502866,0.148357,0.256,0.0658
2018-08-18 02:34:09,0.1497055551,0.12209,0.2221026559244,0.110813,0.259,0.0335
2017-12-20 23:45:25,0.1831348556,0.12005,0.2460763545935,0.133875,0.169,0.0703
2019-02-10 18:37:03,0.1577601942,0.13076,0.2580878752227,0.127982,0.289,0.0356
2019-03-15 01:21:06,0.1561528824,0.09925,0.2572127222017,0.141578,0.286,0.0491
2018-12-14 02:12:05,0.1562239173,0.09366,0.2273750396676,0.135736,0.266,0.0295
2018-12-07 18:25:01,0.1433926858,0.11591,0.2302330973285,0.127304,0.283,0.0455
2019-07-29 01:47:17,0.1854448501,0.12865,0.2452557740984,0.13959,0.127,0.0654
2019-08-05 21:44:22,0.1782988041,0.08372,0.2038659087626,0.153315,0.234,0.0986
2018-09-27 00:23:22,0.1551970916,0.13542,0.2147753990757,0.133658,0.181,0.0129
2019-08-13 12:36:54,0.1703661151,0.14129,0.2207664999604,0.121734,0.226,0.0095
2019-08-21 07:02:49,0.166583006,0.13654,0.2377408113193,0.16063,0.07,0.0597
2018-03-24 00:36:55,0.168511339,0.10823,0.2210396659933,0.147501,0.237,0.0602
2019-03-04 15:47:36,0.1457844867,0.07237,0.2652840314266,0.134768,0.077,0.0486
2018-06-25 01:45:50,0.1845710517,0.06382,0.1283070585139,0.144791,0.107,0.0118
2018-01-02 21:41:21,0.1661336737,0.10507,0.2209093641391,0.113152,0.182,0.0183
2019-03-29 19:52:47,0.1640554454,0.10061,0.1773128836782,0.13639,0.162,0.0414
2018-02-20 11:18:00,0.1478500696,0.10166,0.2188934744934,0.157105,0.13,0.0153
2019-04-09 11:21:37,0.1789996113,0.0595,0.2035867238813,0.145036,0.146,0.053
2018-09-20 09:10:43,0.138029028,0.12698,0.2333595988743,0.152204,0.086,0.0824
2017-12-08 05:00:55,0.1686649812,0.09101,0.2492863624891,0.121524,0.159,0.0377
2018-04-12 22:35:39,0.1651237521,0.11986,0.271673885281,0.150502,0.261,0.0399
2018-07-21 13:36:05,0.1517737877,0.13348,0.2367610111427,0.141685,0.167,0.0397
2018-07-11 20:58:52,0.1852617111,0.07231,0.2438438597377,0.139735,0.123,0.0665
2018-11-01 02:38:19,0.1830734308,0.09061,0.2504888438819,0.150926,0.066,0.029
2017-12-15 20:23:15,0.1720334096,0.08713,0.259351982116,0.147042,0.331,0.0764
2019-10-02 23:55:30,0.158764167,0.08978,0.235517506122,0.157536,0.178,0.0509
2019-05-05 10:59:58,0.1483024889,0.09213,0.1983508424672,0.142967,0.105,0.0386
2019-06-16 22:09:55,0.1507490157,0.13257,0.2068648044318,0.123399,0.228,0.0545
2019-10-31 03:46:03,0.1569394005,0.08509,0.2684174984131,0.156337,0.189,0.0555
2019-03-11 20:05:47,0.1239894609,0.07401,0.2533585256366,0.130773,0.222,0.041
2018-08-29 15:18:21,0.1586756911,0.13017,0.2410135683394,0.171186,0.371,0.0541
2019-01-12 17:48:07,0.1580500734,0.07565,0.2435257544574,0.134888,0.313,0.0591
2019-04-25 05:29:46,0.1787097382,0.10985,0.2483783437252,0.149761,0.163,0.0493
2019-05-10 17:53:59,0.176593473,0.10001,0.2167468037795,0.143281,0.373,0.056
2018-07-06 20:27:21,0.1600020178,0.08167,0.2271544335106,0.144864,0.35,0.0811
2019-03-12 15:53:19,0.1703209029,0.06711,0.2272830241162,0.133143,0.311,0.0537
2018-07-08 21:04:51,0.1347427327,0.08553,0.2247196989637,0.13945,0.227,0.0842
2018-08-27 08:21:26,0.1572544435,0.11966,0.3383871440588,0.140315,0.186,0.0115
2019-08-25 03:51:39,0.1748183723,0.11888,0.2704027908862,0.133142,0.197,0.041
2019-01-03 10:18:49,0.1472843015,0.11456,0.1955723261582,0.137398,0.268,0.0516
2018-11-22 12:20:05,0.1611699521,0.11035,0.226242819011,0.160462,0.117,0.0519
2017-11-26 22:24:33,0.181204722,0.06746,0.2400886282599,0.129678,0.269,-0.0049
2018-08-27 12:04:42,0.1575860083,0.07539,0.2170305593355,0.155953,0.115,0.025
2017-12-13 01:47:31,0.1665773275,0.09738,0.2386291582634,0.148403,0.169,0.0747
2018-12-06 02:02:32,0.1654201492,0.10529,0.2404394096479,0.139223,0.258,0.0662
2019-06-08 02:08:14,0.1532941787,0.07675,0.2490262897153,0.14638,0.277,0.0265
2018-11-12 22:28:09,0.1621810934,0.07986,0.2256337861752,0.128238,0.256,0.0131
2017-12-30 05:33:49,0.1804227722,0.09733,0.2536241007394,0.140082,0.169,0.0321
2019-04-24 22:11:44,0.153036411,0.06378,0.2596296028301,0.143318,0.148,0.0631
2018-12-22 01:04:57,0.1648685161,0.06199,0.2695791524567,0.153279,0.221,0.0638
2018-09-26 14:07:15,0.122612357,0.07487,0.2433090999675,0.133317,0.096,0.0551
2019-10-04 01:21:56,0.1804303528,0.13469,0.2223633597908,0.143121,0.209,0.0542
2019-03-06 18:29:49,0.1509446611,0.11047,0.2241415197331,0.134431,0.232,0.0582
2019-01-05 18:17:38,0.1644108819,0.12941,0.2009810827634,0.145269,0.228,0.0598
2018-07-16 05:34:15,0.1852104556,0.09715,0.2240064858746,0.118516,0.142,0.0384
2017-12-05 08:20:06,0.1624780071,0.10343,0.2400191636325,0.147516,0.317,0.0389
2019-08-16 19:46:12,0.1841743515,0.08548,0.3182539017739,0.142552,0.197,0.0497
2017-12-28 08:09:31,0.1295586082,0.06893,0.2649332761606,0.154658,0.169,0.0436
2017-11-24 22:45:35,0.132836756,0.11218,0.2510682504299,0.128357,0.095,0.0388
2018-09-11 13:51:55,0.1586835964,0.02895,0.2272399160321,0.141913,0.105,0.0337
2018-05-17 04:58:50,0.1695501013,0.13367,0.1877765574004,0.15188,0.28,0.0494
2018-06-15 07:36:31,0.1566114753,0.10399,0.1889032274299,0.143053,0.149,0.0419
2018-03-26 01:31:29,0.155936276,0.08228,0.2801305824924,0.142753,0.15,0.0655
2018-04-19 15:45:44,0.13798272,0.1047,0.1888213499823,0.137006,0.236,0.0729
2019-01-19 04:41:41,0.1415416152,0.09879,0.2090403763985,0.1294,0.345,0.0465
2018-07-28 08:09:48,0.1213964326,0.1435,0.2364507834328,0.137498,0.32,0.0103
2019-03-20 23:47:50,0.1582005338,0.11529,0.2218736785244,0.140612,0.191,0.0861
2018-03-12 12:32:44,0.1906919622,0.1205,0.2700868745375,0.158804,0.25,0.0211
2019-07-06 02:51:55,0.1516033466,0.11558,0.269746811657,0.136483,0.239,0.0878
2018-06-25 11:53:14,0.1704198051,0.15142,0.2358027087095,0.133662,0.29,0.0637
2018-08-27 02:55:36,0.1815964632,0.11213,0.2523752476748,0.16119,0.29,0.0195
2019-04-24 13:12:31,0.1898339857,0.07548,0.2744759546006,0.14777,0.228,0.0679
2018-02-23 21:08:32,0.1656875591,0.11814,0.2757013195928,0.117025,0.2,0.0888
2018-05-30 08:16:05,0.1659853514,0.09096,0.196028898861,0.143748,0.296,0.0547
2018-04-10 21:55:12,0.1456528021,0.1248,0.235453666365,0.146652,0.22,0.0679
2019-03-18 16:25:20,0.1765544927,0.11018,0.2179449951998,0.139654,0.232,0.0755
2019-01-29 21:43:52,0.182634911,0.10514,0.2213835704143,0.141234,0.198,0.0251
2019-06-19 01:19:03,0.1555570773,0.092,0.2487656461768,0.141803,0.112,0.0543
2018-08-06 20:53:33,0.144582643,0.07489,0.1956591792936,0.157726,0.184,0.0649
2018-01-24 01:05:37,0.1608117059,0.14757,0.2213682662548,0.160167,0.133,0.0402
2019-04-14 18:42:46,0.1500914321,0.12075,0.2886495374946,0.135228,0.198,0.0626
2019-03-25 14:08:18,0.1182439109,0.0853,0.2765761086479,0.164115,0.223,0.0753
2018-10-24 12:53:16,0.1542617995,0.06855,0.2274395297366,0.127113,0.008,0.0533
2018-10-26 18:09:42,0.1614831254,0.12604,0.2702850203083,0.12369,0.074,-0.0196
2019-03-21 17:17:29,0.1562199867,0.12101,0.2519941749545,0.146437,0.248,0.0377
2019-05-26 19:59:59,0.1281483464,0.08401,0.2220193512135,0.141398,0.199,0.0571
2019-07-09 00:32:04,0.1641549803,0.11738,0.270312487941,0.149007,0.244,0.0326
2018-02-14 15:28:34,0.1493196786,0.12733,0.2438590995793,0.122173,0.069,0.0611
2019-05-09 22:49:30,0.1784078663,0.10402,0.2443342138289,0.12454,0.426,0.0443
2018-10-21 01:55:09,0.1651884729,0.1191,0.2602255655201,0.152956,0.218,-0.0217
2019-01-01 06:49:57,0.1390841594,0.1224,0.2495206199426,0.126853,0.209,0.022
2018-12-28 01:37:53,0.1630697572,0.09584,0.2326918406923,0.152242,0.149,0.0675
2018-07-28 00:05:02,0.1509514401,0.10609,0.2350990865677,0.123964,0.205,0.0587
2019-09-22 12:08:02,0.15416595,0.11795,0.2178003330567,0.126246,0.276,0.0145
2018-01-29 03:20:53,0.135243386,0.1325,0.2606821699907,0.135173,0.1,0.0245
2018-08-08 07:25:10,0.1682309188,0.06141,0.2466335706751,0.123264,0.296,0.0561
2019-01-02 02:25:06,0.1730751992,0.10027,0.2254258035817,0.139009,0.185,0.0649
2019-10-26 17:47:28,0.1559464586,0.0992,0.2369521613975,0.122231,0.207,0.081
2019-07-04 00:43:21,0.1841024631,0.10574,0.2137027944604,0.133465,0.078,0.0643
2019-04-12 03:44:38,0.1719847081,0.12844,0.2159800075971,0.126845,0.269,0.0937
2019-05-20 19:58:23,0.1320494278,0.07199,0.2561616756795,0.125465,0.042,0.0835
2018-09-26 14:16:33,0.1649854195,0.09929,0.2618653429894,0.146399,0.176,0.0613
2019-07-06 07:09:33,0.1555239887,0.08887,0.1860943203831,0.142283,0.21,0.0421
2018-04-25 17:36:37,0.1459315956,0.14654,0.2120236212646,0.128883,0.204,0.0529
2018-02-08 21:44:12,0.1369248724,0.10761,0.2381448721817,0.134261,0.203,0.0806
2017-11-04 11:43:50,0.157194002,0.12713,0.213960079062,0.150623,0.173,0.0182
2017-11-10 12:47:50,0.153782915,0.11342,0.2022322993802,0.117655,0.285,0.0099
2018-10-01 06:05:13,0.1774711874,0.10836,0.2614292808702,0.13455,0.332,0.0704
2018-02-07 05:39:35,0.1487825258,0.07957,0.2360904546409,0.128248,0.206,-0.001
2018-02-03 12:15:37,0.1533846435,0.08099,0.2486452735899,0.153782,0.138,0.0661
2019-04-06 21:39:05,0.1806852713,0.09366,0.2102562205427,0.124312,0.187,0.0564
2018-04-14 22:29:49,0.1487614708,0.13554,0.2181642948693,0.163022,0.116,0.0841
2017-12-27 21:54:07,0.1826836293,0.10013,0.2226962148544,0.140971,0.193,0.0277
2018-05-12 18:37:30,0.1772013665,0.10062,0.2274741954204,0.134887,0.122,0.1173
